39	388	1.29549
39	572	2.49697
39	607	1.41427
39	643	4.5858
39	872	4.05335
39	936	0
40	67	2.43108
40	202	2.49342
40	285	4.33348
40	461	2.92482
40	604	2.19406
40	857	3.57259
40	930	0
41	568	1.67681
41	621	1.74329
41	934	4.40075
41	975	2.21781
41	981	3.64326
41	995	4.92279
41	997	0
42	608	2.71819
42	756	2.70095
42	859	1.5617
42	865	2.89819
42	915	3.84155
42	924	3.37543
42	967	0
43	119	1.02794
43	385	0.0187529
43	634	2.83794
43	801	4.11487
43	961	4.37492
43	982	4.86653
43	1000	0
44	258	2.81107
44	578	0.521626
44	598	2.77773
44	742	3.38418
44	772	3.5696
44	909	5.16891
44	978	0
45	317	2.94835
45	719	4.71144
45	863	1.47853
45	912	2.17726
45	964	2.73989
45	989	2.86512
45	993	0
46	363	1.98391
46	453	1.31846
46	816	1.22
46	858	3.39318
46	905	4.64824
46	974	4.48852
46	1000	0
47	63	3.03702
47	770	4.45498
47	860	0.920562
47	874	1.13013
47	893	3.638
47	986	3.64795
47	997	0
48	36	2.52328
48	411	1.52752
48	742	4.00215
48	778	2.02295
48	803	3.18623
48	915	5.01283
48	999	0
49	12	0.846118
49	140	2.39039
49	225	3.38106
49	690	3.06998
49	856	2.71387
49	885	5.03212
49	949	0
50	374	2.21674
50	550	2.73073
50	592	0.317414
50	620	4.31147
50	702	2.7001
50	825	4.20964
50	970	0
51	32	0.73636
51	599	1.77501
51	766	3.47578
51	918	3.27302
51	930	2.96958
51	931	3.56214
51	961	0
52	477	3.36881
52	574	3.66402
52	726	1.02695
52	737	2.80101
52	764	2.06526
52	885	3.36781
52	964	0
53	275	2.50935
53	468	3.07874
53	599	1.82498
53	728	1.84381
53	765	3.48046
53	767	4.28861
53	864	0
54	57	2.50531
54	247	4.02379
54	359	2.05668
54	397	1.28948
54	424	2.72423
54	541	2.91651
54	825	0
55	132	0.605336
55	769	2.03025
55	855	3.18311
55	878	2.89255
55	933	4.04712
55	959	2.99114
55	985	0
56	348	1.42433
56	746	1.94365
56	805	3.21978
56	814	1.93093
56	876	4.24132
56	913	3.96127
56	965	0
57	54	0.572907
57	317	0.337415
57	464	2.04627
57	812	3.44448
57	855	3.4297
57	887	5.68565
57	957	0
58	259	1.47401
58	775	1.85653
58	844	3.40275
58	893	3.27286
58	896	2.6595
58	942	5.91063
58	986	0
59	234	3.19023
59	717	1.37086
59	748	2.48659
59	781	2.36188
59	822	2.92281
59	857	3.04382
59	892	0
60	132	1.15563
60	271	1.63799
60	419	1.77301
60	571	1.55277
60	751	4.09845
60	847	4.29643
60	931	0
61	272	1.84733
61	532	0.000139024
61	674	3.18079
61	869	2.83894
61	920	3.24442
61	932	6.04713
61	985	0
62	278	2.08714
62	305	1.35984
62	554	0.285252
62	613	4.03652
62	693	3.08762
62	915	4.52728
62	996	0
63	47	1.35497
63	207	2.23253
63	812	1.89464
63	892	2.61711
63	928	5.25648
63	966	3.39365
63	977	0
64	8	0.835257
64	31	4.51349
64	399	4.74418
64	443	0.000804357
64	467	1.09475
64	769	3.90895
64	897	3.41899
65	210	1.34797
65	433	2.98261
65	872	1.44608
65	877	4.05448
65	907	3.86052
65	934	3.1181
65	955	0
66	7	1.80151
66	127	0.789149
66	374	3.36393
66	622	3.25026
66	864	3.41971
66	908	5.40404
66	996	0
67	6	0.575522
67	40	1.58648
67	404	1.51899
67	666	2.72923
67	784	4.64379
67	920	7.09936
67	971	0
68	594	2.54227
68	771	3.2328
68	816	3.48277
68	870	2.30842
68	895	3.12608
68	929	3.71469
68	961	0
69	126	0.00993813
69	611	5.06127
69	823	1.84291
69	945	2.14638
69	949	2.15108
69	954	3.3271
69	992	0
70	657	1.68733
70	755	2.45153
70	849	3.34779
70	933	3.59249
70	950	3.67922
70	963	3.46364
70	967	0
71	506	1.61925
71	609	0.78847
71	806	2.25913
71	904	3.91796
71	923	2.96716
71	958	3.24556
71	971	0
72	500	0.172392
72	536	2.36881
72	598	1.82586
72	653	3.17837
72	783	4.13831
72	896	4.95075
72	938	0
73	328	3.05444
73	524	3.20386
73	861	1.95856
73	862	3.36297
73	931	2.79908
73	946	3.09822
73	980	0
74	362	1.41955
74	409	3.12353
74	747	4.71675
74	866	2.21929
74	871	2.23273
74	902	3.41853
74	932	0
75	619	2.56216
75	789	2.78549
75	862	3.73378
75	886	2.7221
75	894	3.42875
75	953	3.27184
75	976	0
76	507	2.32696
76	760	2.66203
76	783	2.30844
76	852	2.42462
76	861	3.78608
76	967	4.27133
76	979	0
77	110	1.29355
77	492	2.70773
77	622	2.12679
77	856	3.99071
77	926	3.13971
77	930	5.17874
77	990	0
78	179	0.502223
78	574	3.26144
78	786	2.2811
78	884	2.4889
78	891	3.33187
78	900	3.98786
78	983	0
79	423	1.89917
79	449	2.45968
79	677	2.57534
79	856	2.56634
79	875	2.21923
79	885	5.20571
79	988	0
80	188	1.50714
80	518	0.852366
80	819	2.4842
80	914	4.05233
80	951	4.35536
80	966	4.57478
80	998	0
81	32	2.12451
81	614	1.08993
81	775	1.52279
81	837	3.85895
81	926	4.0078
81	979	4.17084
81	985	0
82	111	2.90047
82	330	2.17883
82	667	1.07876
82	841	3.4396
82	905	4.1824
82	951	4.74056
82	998	0
83	85	3.11856
83	236	1.58191
83	286	3.01188
83	290	0.232342
83	329	4.06605
83	635	3.61197
83	667	0
84	104	1.21476
84	598	2.35243
84	895	2.79886
84	916	3.02468
84	919	3.86744
84	963	3.88295
84	973	0
85	83	0.765359
85	555	1.76653
85	629	0.954207
85	714	2.65985
85	774	3.64602
85	925	5.83541
85	990	0
86	401	2.83179
86	481	1.47128
86	568	4.9469
86	940	2.35561
86	945	2.65908
86	949	3.8398
86	992	0
87	3	1.81027
87	172	2.10736
87	326	3.30028
87	479	0.0109034
87	615	3.90586
87	921	5.34312
87	989	0
88	269	2.58004
88	645	3.99195
88	718	1.84156
88	945	2.14503
88	949	2.14973
88	954	3.32575
88	992	0
89	203	2.15019
89	653	1.64059
89	658	2.43663
89	735	3.03141
89	819	3.50567
89	873	5.64353
89	982	0
90	172	1.57915
90	475	2.00585
90	492	2.21484
90	495	1.37962
90	657	5.30806
90	859	4.299
90	970	0
91	353	2.85827
91	374	2.6955
91	566	2.35907
91	784	2.74318
91	949	2.74788
91	954	3.9239
91	992	0
92	8	0.012244
92	406	1.57664
92	408	3.1356
92	690	2.32123
92	833	3.70811
92	897	4.54735
92	955	3.21816
93	403	0.856373
93	467	3.70699
93	864	2.34523
93	867	3.38136
93	910	3.74199
93	932	3.53356
93	948	0
94	505	1.53768
94	643	1.89922
94	693	1.43534
94	722	2.8242
94	893	4.69152
94	933	4.53766
94	965	0
95	468	1.85957
95	546	1.69914
95	705	3.17377
95	783	2.66335
95	868	4.22672
95	882	2.83055
95	905	0
96	275	0.892794
96	359	2.12644
96	423	2.47894
96	447	1.61505
96	620	2.13078
96	659	5.88662
96	886	0
97	416	2.60959
97	539	2.17177
97	576	1.47548
97	702	2.86347
97	868	4.4731
97	917	4.45126
97	959	0
98	647	1.94634
98	863	2.88742
98	897	2.71152
98	962	3.6614
98	966	3.5681
98	979	3.73114
98	985	0
99	299	0.158172
99	627	3.13135
99	808	2.3062
99	886	3.02594
99	941	5.08667
99	987	3.77157
99	988	0
100	16	1.47082
100	745	0.492729
100	846	3.19151
100	895	4.59777
100	961	2.58864
100	992	3.37423
100	996	0
101	582	0.358262
101	703	3.22984
101	821	1.73329
101	839	3.94229
101	943	5.05862
101	968	3.94132
101	992	0
102	107	3.13409
102	261	4.05956
102	576	0.091945
102	633	2.10173
102	806	2.50735
102	853	4.55882
102	971	0
103	408	1.85152
103	468	2.41403
103	470	2.53257
103	511	1.89665
103	544	3.09785
103	741	4.67931
103	878	0
104	84	1.61968
104	466	2.23343
104	514	4.03568
104	901	2.55146
104	942	3.26447
104	953	3.44514
104	976	0
105	242	0.059931
105	509	0.519439
105	698	2.33795
105	700	3.33324
105	762	3.77477
105	916	4.90358
105	938	0
106	369	2.49269
106	415	1.45979
106	650	1.84429
106	665	3.54037
106	836	3.46422
106	916	4.76092
106	935	0
107	102	2.18346
107	196	1.73965
107	459	2.02494
107	837	2.70784
107	911	3.30308
107	943	4.52839
107	999	0
108	301	1.12789
108	334	2.2006
108	798	2.23676
108	821	3.66689
108	872	4.29995
108	908	4.82271
108	947	0
109	609	2.23133
109	780	3.63417
109	829	1.60586
109	872	3.38507
109	890	3.39458
109	899	4.27693
109	985	0
110	77	1.06689
110	120	4.39504
110	483	3.79642
110	548	0.572498
110	706	3.70487
110	926	4.8929
110	990	0
111	82	2.31379
111	212	1.89054
111	538	1.56945
111	576	5.05924
111	822	3.55553
111	960	4.14172
111	974	0
112	681	1.91533
112	805	3.7024
112	947	3.64246
112	952	3.55579
112	971	2.17498
112	974	3.35206
112	994	0
113	246	0.423635
113	359	0.684946
113	366	3.77623
113	623	4.27168
113	849	2.59546
113	857	5.55387
113	984	0
114	25	2.75961
114	218	1.04529
114	564	2.5941
114	749	3.02692
114	764	2.42646
114	863	5.65382
114	977	0
115	202	1.21075
115	368	0.919721
115	715	3.43228
115	778	4.90528
115	926	3.9674
115	931	4.08243
115	996	0
116	312	2.83197
116	411	0.707286
116	539	2.53042
116	779	3.89757
116	803	2.38506
116	929	4.22205
116	978	0
117	413	2.05607
117	598	1.50074
117	662	2.93399
117	797	3.02174
117	801	3.39505
117	859	4.82548
117	952	0
118	254	1.03927
118	405	2.09494
118	586	3.52611
118	756	2.41926
118	794	4.64947
118	924	4.74868
118	932	0
119	43	2.2326
119	220	1.64457
119	228	1.78373
119	293	2.06245
119	473	3.76755
119	793	5.7384
119	908	0
120	110	2.10918
120	608	1.13979
120	726	2.77897
120	813	3.30883
120	853	3.79014
120	944	4.33021
120	983	0
121	326	0.112179
121	635	1.26839
121	749	3.54236
121	848	3.55157
121	928	4.66949
121	943	4.32811
121	977	0
122	314	0.965065
122	398	2.07079
122	851	2.80916
122	902	2.56594
122	937	4.38018
122	978	3.58568
122	988	0
123	683	2.4334
123	763	1.45869
123	811	2.47014
123	871	2.80488
123	887	2.52691
123	889	4.5956
123	930	0
124	350	2.09552
124	515	0.021498
124	762	0.00416945
124	770	4.87278
124	869	4.52709
124	994	4.70731
124	1000	0
125	477	2.45838
125	830	3.3706
125	869	1.67237
125	874	2.46485
125	908	3.43422
125	932	3.46231
125	968	0
126	69	1.97964
126	334	1.47543
126	397	1.52618
126	446	2.54919
126	813	3.1
126	875	3.61144
126	908	0
127	66	2.28788
127	319	2.58774
127	518	1.99813
127	672	2.37222
127	798	3.67526
127	864	3.78349
127	888	0
128	230	0.931634
128	292	1.33021
128	637	1.68797
128	786	3.36518
128	790	2.44954
128	802	5.48052
128	961	0
129	409	0.0296613
129	638	2.98999
129	950	2.90565
129	956	2.22657
129	959	4.65158
129	986	4.66153
129	997	0
130	2	0.734945
130	364	0.00012838
130	509	3.85928
130	896	3.09676
130	899	4.67172
130	938	4.76863
130	964	0
131	282	2.88004
131	398	0.668293
131	538	3.47329
131	810	1.95368
131	863	3.57544
131	979	3.73848
131	985	0
132	55	4.01044
132	60	2.47073
132	440	1.59098
132	895	2.26324
132	919	2.40864
132	929	2.99725
132	961	0
133	684	0.554929
133	731	3.47744
133	878	2.09036
133	889	2.44639
133	924	4.34145
133	959	4.16821
133	998	0
134	580	1.59489
134	588	0.059247
134	663	3.53776
134	773	2.51801
134	879	4.1571
134	890	5.04895
134	985	0
135	186	0.397773
135	566	2.80764
135	655	1.73341
135	758	4.64294
135	874	2.90209
135	915	4.22672
135	931	0
136	517	2.50113
136	813	2.30282
136	857	2.88742
136	896	2.57105
136	916	3.69986
136	938	4.45826
136	978	0
137	170	3.22546
137	252	0.934552
137	288	0.99545
137	782	3.68358
137	920	3.8644
137	946	4.40035
137	981	0
138	291	1.48704
138	745	2.29922
138	807	2.79127
138	922	3.49187
138	933	2.9771
138	936	4.74736
138	988	0
139	397	2.49231
139	726	0.791154
139	786	3.45302
139	827	3.31405
139	855	2.66256
139	879	4.47605
139	995	0
140	49	0.216818
140	364	1.55416
140	682	3.34116
140	896	4.1536
140	938	3.94652
140	958	4.46844
140	987	0
141	313	0.490062
141	395	2.31723
141	526	3.31515
141	741	4.03706
141	822	3.18005
141	890	3.56584
141	906	4.07799
141	922	0
142	289	1.95528
142	335	1.05503
142	504	2.8184
142	798	4.09827
142	840	3.35703
142	845	3.88187
142	944	4.42194
142	983	0
143	147	0.0732917
143	396	2.67752
143	639	1.13976
143	698	2.7522
143	845	4.74626
143	880	4.83326
143	962	5.61346
143	998	0
144	790	1.66201
144	844	2.4893
144	886	3.20904
144	941	2.3587
144	951	3.95467
144	988	3.08617
144	989	3.75139
144	1000	0
145	363	1.95003
145	392	1.43018
145	517	0.642444
145	698	2.22715
145	707	4.86686
145	781	4.21414
145	896	5.02658
145	938	0
146	4	1.44086
146	418	1.43957
146	504	3.4619
146	718	2.50829
146	759	3.09971
146	884	3.89923
146	912	4.26641
146	944	0
147	143	7.58222e-05
147	355	2.1269
147	403	2.37857
147	413	2.95485
147	587	3.85149
147	686	4.87185
147	962	5.65205
147	998	0
148	509	0.492877
148	763	2.46111
148	799	2.88564
148	800	3.62158
148	813	2.12546
148	872	3.90467
148	890	4.79652
148	985	0
149	413	2.16671
149	459	2.86225
149	650	2.75844
149	716	2.77185
149	825	2.82181
149	841	3.55754
149	897	4.03826
149	925	0
150	340	2.13529
150	657	1.67817
150	659	3.23392
150	890	4.29762
150	944	3.208
150	945	3.96273
150	979	4.12577
150	985	0
151	157	1.69163
151	244	2.68857
151	895	2.33903
151	942	3.05204
151	953	2.69124
151	966	3.2327
151	976	4.84088
151	994	0
152	33	2.61669
152	472	2.09136
152	572	2.13996
152	590	1.70327
152	682	2.72393
152	834	3.17389
152	916	4.3027
152	938	0
153	297	1.1934
153	484	0.709516
153	532	2.07561
153	742	4.79804
153	764	2.68411
153	792	3.73432
153	915	4.7942
153	980	0
154	488	1.71228
154	648	0.184002
154	713	2.74999
154	872	3.39482
154	896	4.65266
154	960	3.45717
154	967	5.28474
154	998	0
155	191	0.0275377
155	439	2.51161
155	771	3.20215
155	816	3.74421
155	887	3.46624
155	889	4.07621
155	923	4.97952
155	951	0
156	222	1.52703
156	616	0.00394718
156	719	2.1477
156	874	3.40184
156	907	3.79325
156	924	4.35304
156	975	4.87508
156	997	0
157	151	0.101282
157	208	0.679864
157	511	1.71897
157	735	3.95342
157	921	4.08588
157	941	5.16248
157	970	4.83151
157	988	0
158	17	2.58268
158	715	2.84499
158	758	2.6046
158	766	1.75926
158	767	2.97704
158	860	4.1046
158	920	5.11975
158	987	0
159	162	2.25214
159	231	0.792966
159	649	2.208
159	755	2.96458
159	860	4.49027
159	939	4.11315
159	950	4.19988
159	963	0
160	311	0.905173
160	440	3.66818
160	818	2.55004
160	942	2.59922
160	951	3.26305
160	953	2.90225
160	966	5.7005
160	990	0
161	594	2.21409
161	623	0.801409
161	733	2.00307
161	785	3.43239
161	898	3.14998
161	955	5.07685
161	978	5.2332
161	996	0
162	159	1.16605
162	556	1.03477
162	573	1.82961
162	718	3.15003
162	760	2.60394
162	855	5.96311
162	990	5.27536
162	1000	0
163	647	1.45123
163	683	1.8196
163	811	2.83104
163	871	3.16578
163	887	3.49778
163	923	3.98879
163	981	4.14061
163	983	0
164	166	2.04114
164	583	0.931095
164	636	2.40426
164	704	3.88763
164	732	2.84009
164	759	4.67136
164	903	5.13827
164	983	0
165	571	1.57054
165	672	1.36122
165	716	2.25851
165	826	2.58064
165	838	2.93216
165	860	5.60033
165	981	4.76257
165	988	0
166	164	2.60194
166	676	1.48796
166	787	0.343207
166	795	3.2771
166	894	4.65132
166	953	4.72263
166	956	4.83198
166	976	0
167	379	2.08174
167	584	0.368373
167	676	1.367
167	750	4.09871
167	867	4.29597
167	904	3.0013
167	912	5.2824
167	971	0
168	827	1.69523
168	831	1.82954
168	835	3.16663
168	898	3.24007
168	902	3.21178
168	909	3.71296
168	948	3.42013
168	985	0
169	355	2.51504
169	598	0.000847514
169	609	2.97423
169	661	2.01853
169	775	3.18183
169	816	4.20759
169	890	5.09945
169	985	0
170	137	3.15543
170	481	2.10621
170	504	2.2797
170	561	1.79524
170	617	2.46254
170	705	4.62255
170	814	4.77501
170	833	0
171	35	2.69268
171	323	2.70446
171	365	3.13278
171	641	1.43396
171	874	1.64352
171	893	4.1514
171	986	4.16134
171	997	0
172	87	1.73703
172	90	0.765984
172	495	1.19457
172	633	3.85921
172	859	4.61115
172	896	4.95151
172	940	3.69746
172	941	0
173	427	3.14614
173	741	2.23116
173	749	1.01635
173	842	3.02899
173	912	2.85309
173	921	4.42259
173	953	4.41559
173	993	0
174	257	2.06666
174	417	1.19905
174	694	2.45612
174	811	3.52434
174	889	4.1343
174	923	4.2192
174	971	2.88554
174	984	0
175	22	0.923096
175	35	1.6723
175	750	2.61603
175	785	3.13062
175	806	4.03655
175	903	4.08864
175	906	5.5877
175	971	0
176	15	0.0439462
176	462	2.58515
176	488	2.29486
176	589	2.506
176	877	4.75139
176	955	4.24269
176	958	4.52109
176	971	0
177	316	0.358794
177	392	2.70798
177	639	2.45352
177	768	1.73429
177	795	2.57674
177	800	5.04198
177	992	5.92416
177	995	0
178	258	1.46703
178	277	1.84896
178	308	3.79162
178	373	4.21691
178	762	2.66977
178	847	3.6029
178	926	4.79093
178	990	0
179	78	2.21476
179	830	3.12698
179	869	2.08811
179	911	2.83574
179	914	2.78512
179	920	3.1906
179	932	3.72305
179	977	0
180	438	2.26822
180	450	2.06881
180	482	2.30048
180	616	1.41535
180	738	2.7253
180	834	4.6809
180	934	4.90502
180	959	0
181	348	1.75733
181	423	1.91621
181	500	1.67298
181	844	2.50027
181	886	3.17551
181	984	3.96564
181	988	5.56875
181	989	0
182	429	1.10255
182	734	2.11207
182	800	1.38244
182	801	2.99095
182	866	3.44447
182	873	4.40198
182	939	5.83751
182	993	0
183	464	0.870502
183	660	1.50027
183	785	2.26466
183	851	3.37531
183	894	2.97474
183	909	4.57405
183	978	4.82918
183	986	0
184	332	1.07157
184	725	0.999071
184	732	1.64633
184	759	3.8719
184	892	3.87748
184	922	3.97853
184	948	5.37091
184	977	0
185	283	1.93651
185	463	2.22053
185	488	1.37643
185	536	0.0116237
185	670	5.14428
185	954	5.88181
185	968	6.3203
185	992	0
186	135	1.96663
186	260	0.217166
186	445	1.35111
186	520	2.48982
186	783	4.22725
186	910	6.17842
186	926	4.37945
186	948	0
187	496	2.89115
187	749	1.99212
187	820	3.69282
187	842	2.97682
187	871	3.31157
187	887	3.0336
187	889	3.77402
187	929	0
188	80	0.25138
188	606	3.1681
188	622	2.36964
188	914	4.20897
188	968	3.08544
188	975	4.37699
188	978	4.48369
188	991	0
189	379	1.7027
189	773	2.35496
189	945	2.65843
189	949	2.66312
189	954	3.83914
189	992	3.96116
189	995	3.6688
189	998	0
190	547	1.57199
190	775	3.44767
190	821	1.99222
190	903	2.63372
190	937	3.18821
190	982	3.4996
190	994	4.94474
190	996	0
191	155	1.6434
191	245	1.12705
191	345	0.70526
191	353	3.79048
191	707	5.1713
191	934	4.63154
191	953	4.94212
191	965	0
192	286	1.38673
192	441	1.8613
192	490	2.29545
192	671	3.15251
192	746	2.71076
192	760	3.22447
192	804	3.93296
192	850	0
193	241	1.6963
193	599	3.26672
193	821	2.35496
193	945	2.65843
193	949	2.66312
193	954	3.83914
193	992	4.45191
193	994	0
194	268	1.3835
194	387	2.41997
194	396	1.98679
194	474	2.31966
194	699	3.56184
194	710	3.93767
194	869	4.70462
194	912	0
195	423	0.00257642
195	437	0.876878
195	513	3.09478
195	918	3.73134
195	922	3.61033
195	951	5.03156
195	961	5.15582
195	973	0
196	107	3.20425
196	216	2.60029
196	281	3.31596
196	549	0.720313
196	711	2.00562
196	785	3.50838
196	902	5.0794
196	978	0
197	3	2.22225
197	214	1.52722
197	431	2.33928
197	460	2.43384
197	549	2.46258
197	804	4.62778
197	899	5.09945
197	927	0
198	29	0.425717
198	733	2.20044
198	758	2.77868
198	814	3.0567
198	898	3.13014
198	902	4.07326
198	967	4.70116
198	978	0
199	337	2.06695
199	359	3.02412
199	686	1.7541
199	687	1.94547
199	802	4.46503
199	853	4.38785
199	929	4.97646
199	961	0
200	205	2.47309
200	435	3.59291
200	627	3.05227
200	792	2.35121
200	912	2.17531
200	921	3.04994
200	964	3.7378
200	993	0
201	540	1.17935
201	561	2.61309
201	658	2.52313
201	773	2.0844
201	774	4.99827
201	911	3.82498
201	984	5.25877
201	995	0
202	40	0.00042318
202	115	2.70446
202	302	1.54352
202	448	3.32355
202	477	3.19795
202	650	4.14307
202	888	5.28724
202	926	0
203	89	2.98617
203	603	2.75765
203	673	2.41292
203	675	3.16011
203	693	2.008
203	824	4.32026
203	937	4.87475
203	982	0
204	377	1.32421
204	391	4.29645
204	506	2.08199
204	688	3.58007
204	742	2.16135
204	760	2.85327
204	847	4.97443
204	990	0
205	200	2.49443
205	507	2.81419
205	734	1.88897
205	851	3.80767
205	893	2.62734
205	902	2.59905
205	909	4.19835
205	978	0
206	250	1.57264
206	390	2.36523
206	726	1.05899
206	743	2.60019
206	768	3.1584
206	841	3.94737
206	867	5.51924
206	905	0
207	63	0.427019
207	338	1.67056
207	615	1.9762
207	677	2.59098
207	725	5.39131
207	892	4.50787
207	963	4.7083
207	965	0
208	157	0.572353
208	246	2.35955
208	493	2.45495
208	570	2.58282
208	889	5.91991
208	927	4.39952
208	980	4.23049
208	989	0
209	29	1.42182
209	598	0.521753
209	630	1.69976
209	644	3.79251
209	903	3.73836
209	908	4.213
209	966	5.29989
209	994	0
210	65	2.91409
210	512	0.122907
210	588	1.34213
210	848	3.63584
210	851	3.06213
210	863	4.86193
210	989	4.98716
210	993	0
211	431	2.50245
211	465	0.140449
211	578	2.30817
211	602	2.341
211	796	4.49066
211	840	4.44021
211	924	4.39191
211	940	0
212	111	1.72293
212	358	1.77245
212	601	1.47646
212	774	3.33589
212	829	3.89104
212	898	3.46399
212	926	4.65202
212	990	0
213	284	0.00281303
213	294	3.12197
213	622	1.64725
213	671	2.73789
213	878	4.7911
213	920	5.19658
213	932	3.81259
213	973	0
214	197	1.69877
214	525	3.32725
214	896	2.35496
214	945	2.65843
214	949	2.66312
214	954	4.06992
214	978	3.83914
214	992	0
215	347	1.16279
215	502	1.59787
215	608	2.65794
215	627	2.9865
215	670	3.17151
215	769	3.99348
215	783	5.52571
215	941	0
216	196	3.01517
216	512	1.19234
216	694	3.04326
216	704	2.05703
216	752	2.47615
216	820	3.51763
216	889	4.12759
216	923	0
217	31	1.82366
217	369	4.28094
217	477	2.0744
217	781	2.63852
217	833	3.84407
217	891	3.62734
217	906	3.78804
217	935	0
218	114	0.0843401
218	395	2.77396
218	509	2.13585
218	638	3.64499
218	797	2.79747
218	914	3.52048
218	943	4.91152
218	991	0
219	270	1.99338
219	507	2.78724
219	818	2.28931
219	838	2.86382
219	849	3.67286
219	861	3.12684
219	871	4.31984
219	950	0
220	119	1.85711
220	345	2.01784
220	638	1.69391
220	755	2.33525
220	854	3.59906
220	950	3.6858
220	963	5.20972
220	967	0
221	279	1.6941
221	448	2.34516
221	455	2.27935
221	796	2.96601
221	860	3.71754
221	886	4.37658
